outcome_row_id,school_uid,split,has_structure_context,has_major_group_7_high_medium,has_ctx24_context,has_goms_context,sample_GRADE_ALL,sample_GRADE_ALL_with_structure,sample_GRADE_SELECTIVITY,sample_GRADE_SELECTIVITY_with_structure,sample_EMPLOYMENT_HEALTH,sample_EMPLOYMENT_HEALTH_with_structure,sample_PROGRESSION_GRADSCHOOL,sample_PROGRESSION_GRADSCHOOL_with_structure,sample_JOINT_EMP_PROG,sample_JOINT_EMP_PROG_with_structure
OC2024_01380,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01381,SCH_1f0dbf8ca0ee,test,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_01382,SCH_1f0dbf8ca0ee,test,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01383,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01384,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01385,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01386,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01387,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01388,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01389,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01390,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01391,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01392,SCH_1f0dbf8ca0ee,test,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_01393,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01394,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01395,SCH_1f0dbf8ca0ee,test,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_01396,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01397,SCH_1f0dbf8ca0ee,test,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_01398,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01399,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01400,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01401,SCH_1f0dbf8ca0ee,test,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01402,SCH_1f0dbf8ca0ee,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01403,SCH_c82adbe73aeb,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_01404,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01405,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01406,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01407,SCH_c82adbe73aeb,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_01408,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01409,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01410,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01411,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01412,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01413,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01414,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01415,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01416,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01417,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01418,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01419,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01420,SCH_c82adbe73aeb,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_01421,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01422,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01423,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01424,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01425,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01426,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01427,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01428,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01429,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01430,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01431,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01432,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01433,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_01434,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01435,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01436,SCH_c82adbe73aeb,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_01437,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01438,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01439,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01440,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01441,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01442,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01443,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01444,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01445,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01446,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01447,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01448,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01449,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01450,SCH_c82adbe73aeb,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_01451,SCH_c82adbe73aeb,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_01452,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01453,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01454,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01455,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01456,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01457,SCH_c82adbe73aeb,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_01458,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01459,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01460,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01461,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01462,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01463,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01464,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01465,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01466,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01467,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01468,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01469,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01470,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01471,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01472,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01473,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01474,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01475,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01476,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01477,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01478,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01479,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01480,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01481,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01482,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_01483,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01484,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01485,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01486,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01487,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01488,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01489,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01490,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01491,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01492,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01493,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01494,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01495,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01496,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01497,SCH_c82adbe73aeb,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01498,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01499,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01500,SCH_c82adbe73aeb,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_01501,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01502,SCH_c82adbe73aeb,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_01503,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01504,SCH_c82adbe73aeb,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01505,SCH_f6cf771efddb,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01506,SCH_f6cf771efddb,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_01507,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01508,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01509,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01510,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01511,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01512,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01513,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01514,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01515,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01516,SCH_f6cf771efddb,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01517,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01518,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01519,SCH_f6cf771efddb,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_01520,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01521,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01522,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01523,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01524,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01525,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01526,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_01527,SCH_f6cf771efddb,val,True,True,True,True,True,True,True,True,False,False,True,True,False,False
