outcome_row_id,GRADE_COUNT_READY,RETENTION_COUNT_READY,PROGRESSION_COUNT_READY,COUNT_RELATION_VALID,RATE_RECONCILED,DENOMINATOR_VALID
OC2024_02462,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02463,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02464,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02465,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02466,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02467,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02468,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02469,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02470,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02471,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02472,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02473,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02474,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02475,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02476,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02477,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02478,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02479,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02480,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02481,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02482,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02483,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02484,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02485,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02486,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02487,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02488,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02489,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02490,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02491,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02492,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02493,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02494,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02495,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02496,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02497,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02498,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02499,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02500,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02501,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02502,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02503,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02504,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02505,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02506,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02507,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02508,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02509,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02510,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02511,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02512,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02513,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02514,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02515,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02516,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02517,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02518,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02519,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02520,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02521,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02522,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02523,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02524,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_02525,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
